listing_id,id,date,reviewer_id,reviewer_name,comments
36660,34408657,08-06-2015,28747041,Hong,EVERYTHING IS PERFECT.
36660,34790695,12-06-2015,30605338,Cathy,Merci Agri et Roger <br/>Nous avons passé un merveilleux moment dans votre maison.<br/>Nous avons apprécié la proximité des transports  surtout prendre la carte oyester qui permet  de circuler à volonté dans Londres  (métro et cars).
36660,34939776,14-06-2015,28747041,Hong,非常好的环境，正如描述那样：你一定会爱上这样的。在这里住了二周多，中间去剑桥牛津几日，再回来时，俨然回家一般。很怀念那段美好的时光，和主人相约，再携家人去“英国家“里住。  北三区的世外桃源，交通很方便，晚上看音乐剧、演出，11点多回来没有问题的。 地铁直达许多您想去的地方，主人好热情，早餐异常丰盛，很晚了回来，厨房里总是有热咖啡在壶里，家的感觉。
36660,35303135,17-06-2015,25629717,Elizabeth,"Agri and Roger are very welcoming. The setting was peaceful and comfortable. We really enjoyed the garden at the back of the house. The breakfast was just great with so many varieties. Location is very convenient, just a few minutes walk from the overground sation. Very good choice in terms of costs and what you can get in such a metropolitan city! Will recommend!"
36660,35451518,19-06-2015,12550995,Dominique,"Agri & Roger were so welcoming when we first arrived.  The room/flat are very quiet and peaceful and the room doors open to the garden which makes for a nice view and resting place.  The location is only a short walk to the underground station.  From the underground station, it's about a 25ish minute tube ride to central London.  The breakfast was nice and Agri & Roger are helpful with anything you may need!"
36660,35768500,22-06-2015,27412384,Beej,"Lovely location and hosts, my husband would have liked to stay there for a month! Very peaceful, we did not feel like we were in London at all. Thank you Agri and Roger"
36660,37446255,07-07-2015,9082065,Laura,My sister and her boyfriend stayed here and had a very good experience. They especially loved their room with doors opening into the garden. Agri and Roger were very welcoming and helpful.  The only thing is that the house is a bit further away from the main attractions.
36660,37739033,10-07-2015,18181649,Miriam,"Heerlijke plek om na een drukke stadsdag te verblijven. Mooi uitzicht op de tuin, rustige buurt en prima verbinding met metro of bus. Warme ontvangst en verzorging. Absoluut een aanrader!"
36660,39165351,21-07-2015,33373721,Edith,"Le logement était tel que décrit, une grande chambre avec une petite terrasse très agréable donnant sur un joli jardin. J'avais peur que l'on soit trop loin du centre de Londres mais on n'est qu'à 20 minutes. De plus, tout était dans la chambre : le serviettes, l'adaptateur, le sèche cheveux, et même les dictionnaires français anglais (très pratique quand on l'a oublié) "
36660,39436295,23-07-2015,6498236,Yu,Agri and Roger they are very welcoming and helpful to me. the location is quite close to the tub for five mins. i saw the lovely fox in the garden.
36660,41830215,09-08-2015,38721799,Dora,很美的院子，很丰富的早餐。出行方便，主人非常热情周到。喜欢这里
36660,42257124,12-08-2015,32126697,Sungmi,"Agri and Roger were one of the BEST people (not just hosts) I've ever met in my life. They were so considerate, warm-hearted that my mom and I could make good memories in London although my mom's mobile phone was stolen during our trip. Especially when we were confused at this bad situation, they gave us a warm cup of tea and sincere consolation that help us a lot. <br/><br/>Everything, including the room, bathroom, and GARDEN, was exactly the same as seen in these pics (or even better). I was happy to figure out their consideration for guests from every single detail such as slippers, a bottle of water. My mom loved freshly scented & cozy bedding, and greenish garden as well. For me, the breakfast served was my favorite. I'm pretty sure that you must be surprised at the table setting every morning. When it comes to the location, you can easily approach to tubes that will get you everywhere.<br/><br/>To be short, you are ABSOLUTELY GUARANTEED TO LOVE this house in London. You can have my words. Never miss the opportunity to stay at this beautiful house with beautiful hosts, or I will go myself during my next visit to London."
36660,42565532,14-08-2015,37904242,Jay,"This was such a lovely villa has an amazing garden. We loved it because we can feel like staying at home. Tube station is very close. Everything was as they mentioned on air bnb website. Thank you, Agri and Roger!"
36660,42874868,16-08-2015,37125157,Eng Wee,"Both Agri & Roger were such fantastic hosts. Upon confirming the booking, they will send you a message on directions in getting to their place and the directions were so precise that you definitely will not miss the house.  When we arrived at the house, Roger greeted us and showed us around the dining hall, kitchen, toilet and room.<br/>The house is as lovely as the pictures provided.  I love the spaciousness of the toilet and every part of the house including toilet and room is well decorated.<br/>The breakfast spread was fantastic.  <br/>On the last day when we checked out, my hubby left his spectacles in their house, Agri drove out to the train station immediately to pass it back to us.  Thank you for that.<br/>Though the location of the house is out from the central of london, I feel that the experience is worth it."
36660,43362500,19-08-2015,8857097,Melissa,"Agri and Roger were both great! Not only was the house itself very classic, friendly, and welcoming, Agri was great getting us settled, definitely felt comfortable right away.  Great homey feel, and Roger was also very friendly and made you feel happy to be there.  Was a great place to come home too after a busy day in the city - very convenient to the tube station, and Agri was happy to give directions and maps as needed to make sure we got everywhere we wanted to go.  Overall a great experience, and I would definitely recommend and stay again!"
36660,44120033,24-08-2015,2587682,Julie,This is a lovely room with a door out onto a patio.  One of the days I stayed was very hot (30 degrees celsius) and having access to the outdoors was handy for drying laundry.  The room is right next to the bathroom that has a shower (not over a bath) which has very good water pressure.  There is a big screen TV and the bed is comfortable.  The room is also next to the kitchen which is handy for making cups of tea.  I would recommend this room as it is spacious and very pretty.  The neighbourhood is good and the property is very close to the tube station which is about a 5 minute walk and it only takes 25 minutes get into Central London.
36660,44513832,27-08-2015,26911207,Raffaella,"Ottima accoglienza,immobile incantevole e quartiere tranquillo e ben servito dai mezzi pubblici."
36660,45552416,04-09-2015,8694104,Mia,"Agri, Roger and Theresa were awesome. They made me feel welcomed and very comfortable. The neighborhood was safe and the underground very lose by! The White Lion Pub was right down the street and a great place to eat."
36660,45800978,06-09-2015,38950700,Miriam,Had a great time. Location very convenient to tube stop. Very nice breakfast and friendly and helpful hosts. Really enjoyed our stay. 
36660,47477524,19-09-2015,19384596,Li,房东是个特别和蔼的人，到了家门口他马上把我的行李推进去，特别的客气。我住的是单人间，房间特别的温馨，房间外面有好多的鲜花和树木空气很好。地理位置也很方便，去地铁口只用5分钟，是我住过最喜欢的家庭旅馆。
36660,48506938,27-09-2015,10876304,Kari,"Had the most delightful stay with Agri & Roger as well as with our co-guest from Hongkong, Germany & U.S. Our garden room and overall accommodation was excellent & the proximity of Blenheim House to London was so easy. The beautiful Kenwood House on the boundary of nearby Hampstead Heath was a wonderful surprise bonus. Would have no hesitation to stay again."
36660,48862071,29-09-2015,28477227,Dmitriy & Marina,"We had the option of parking our car in front of the house, which was nice. We stayed 2 nights. It was warm and cozy in the room and house all the time. They provided a clean cot for our baby and toys as well. Our friends were staying at the same place and we enjoyed seeing them for breakfast."
36660,49390814,03-10-2015,632808,Russell,"Lovely place, very comfortable and accommodating,  Roger and Agri were very agreeable."
36660,49774337,06-10-2015,696726,Linda,"this is the 3rd time I stayed with Agri and Roger. they are great hosts. It's always nice to come here. the garden is beautiful, even in autumn. I will certainly come back a 4th time! Thanks for all."
36660,50171505,10-10-2015,40167612,Jessica,"Agri & Roger were very kind and welcoming. Blenheim Lodge is close to public transport--it takes about 20 minutes via the tube (Northern Line) to central London, which was easy and convenient. The room was spacious, quiet and comfortable and just like the photos. The continental breakfast was delicious with so many choices. My sister and I would definitely stay there again due to the price, location and lovely accommodation space."
36660,50656082,13-10-2015,25345268,Susan,It is a wonderful place for us to stay in London! The room is so comfortable and the garden is fantastic ! We love so much and hope to be there in next trip! 
36660,51061273,17-10-2015,45392837,Paola,"Agri & Roger sono ospitali e dolci, veramente degli ottimi host! La casa è  vicinissima  alla fermata metro in un ottima posizione, e il quartiere è tranquillo e molto verde.Abbiamo avuto un ottima permanenza! "
36660,51696873,24-10-2015,28135494,Kristi,"Agri and Roger were very friendly and hospitable. They were very good at letting us come and go without feeling like we had to have a conversation with them every time we saw them, which is probably a bit difficult to do when people are staying in your home. We loved the spaciousness of our room and the view to the beautiful back yard! We appreciated the empty armoire to put our clothes in, the chairs to sit in, and being next to the bathroom. We would recommend this place to anyone who doesn't mind staying a bit of a distance from central London and want to get experience staying in a British home. We loved having real coffee for breakfast each morning! Our last night there we discovered a cafe about a half block from the tube station in East Finchely called The New Local Cafe. The prices were very good compared to all the places we'd been, the portions were sizable and delicious, and the staff was very friendly. "
36660,52254723,27-10-2015,45588626,Jose,"Dans cette maison typiquement anglaise Agri and Roger nous ont accueilli chaleureusement.<br/>La localisation de la maison est parfaite, c'est un endroit idéal pour profiter au maximum de Londres tout en étant très proche du métro dans un quartier calme et agréable.<br/>La chambre est confortable et le petit déjeuner très copieux.<br/>De bon matin on peut admirer la vue sur le jardin fleuri et voir des écureuils!!!<br/>J'ai apprécié pouvoir parler en espagnol a Agri lorsque je ne trouvais pas mes mots en anglais...<br/>Toujours disponible et soucieux du bien-être de ses invités ils nous ont offert un week-end merveilleux!<br/>Si je retourne à Londres ce sera chez Agri and Roger!!!"
36660,53529174,09-11-2015,41193841,Evie,"We loved our stay with Agri and Roger, we couldn’t have been made more welcome. The description was very accurate and we were happy with all facilities and breakfast was a bonus! The neighbourhood was quiet and in walking distance from shops, restaurants and the tube into the city centre. "
36660,53936240,14-11-2015,44623224,Keith,"This was my first airbnb experience and Agri & Roger were a lovely host. We chatted for a while about our travelling experiences. <br/>The place was well placed for me as I used to live in the area and it had great car parking and easy access to the north circular. And not far from east finchley tube.<br/>The room was roomy and comfortable. "
36660,54263811,17-11-2015,47414426,Annette,"It was lovely, very nice House and very gentle People. Thanks a lot."
36660,54549897,21-11-2015,2843354,Varun,"Agri and ford are great hosts. The room was nice, clean and big. The attached garden is amazing. The bathroom was well equipped and had hot water 24*7. Overall had a very comfortable stay and would highly recommend this place! "
36660,55573576,02-12-2015,318566,Melanie,"Fantastic stay, lovely hosts. Best Airbnb experience I've had in the 6 years I've used the site. It's my 3rd stay here and I will continue to return."
36660,58273775,02-01-2016,13408955,Larissa,Alles war genauso wir im Inserat beschrieben. Das Frühstück war super und bestand nicht nur aus Müsli. Wir waren bereits das zweite Mal bei Agri und Roger und wir sind noch immer genauso begeistert wie vor einem Jahr. Die Beiden sind total hilfsbereit und versuchen einem bei Fragen so weit es geht zu helfen. Das Zimmer war sehr schön und sauber. Die Unterkunft bei Agri und Roger ist einfach nur zu empfehlen.
36660,60273917,21-01-2016,261956,LIz,"We had an amazing time at Roger and Argris home. We enjoyed the proximity to public transport, the high road shops and the number of tourist destinations we could visit just 30 minutes away from their home. Breakfast is incredible, comfortable beds, lovely garden! A definite place to stay when in London. "
36660,62640563,15-02-2016,43242490,Jinan,We love the house very much and spent nice time with the lady. We felt very warm and cozy there just like our home. 
36660,65253644,12-03-2016,6634882,David,"Wonderful house, really nice hosts, made to feel very welcome.  It's my second time and I intend to return."
36660,68152168,02-04-2016,40825389,Barbara,"I had a wonderful stay at Agri & Roger's wonderful home.   It's everything they describe and more as they did everything possible to make sure I was comfortable.  Both rooms I stayed in were great, but the downstairs room off the garden is a jewel.  The rooms are bright and flowers are the theme.  A lovely breakfast with many choices waiting every morning. Easy to take the Northern line to King's Cross and from there easily access anyplace in London or by train to other places in the UK.  This would be my first choice for my next visit to London.<br/><br/>"
36660,68412044,04-04-2016,4879440,Nadja,"My husband and I had a great time at Agri & Roger's home.  They are very kind and want to make sure you have everything you need. <br/>The room was as described and the garden is beautiful!  We had some lazy mornings and afternoons on the patio.<br/>Lovely room!"
36660,69365749,11-04-2016,22063092,Stephen,An exceptional find!
36660,70019724,15-04-2016,3085652,Monica,"Hemos pasado cuatro días maravillosos. Es de destacar la predisposición y buen ánimo de los anfitriones, en cuanto a las comodidades: amplia habitación, hermosa vista al jardín, buen colchón, limpieza impecable y desayuno buenísimo. Y Agri una dulce total!! Estamos muy agradecidos por todo..."
36660,70449896,17-04-2016,38256712,Paul,"We felt welcome from the beginning. The room was cosy, separate part of the house so felt private enough. The tube - underground was nearby, nice pub. Unfortunately rainy so we could not sit in the beautiful garden. The breakfast was great, even as good as in a hotel. Big plus!<br/>So summarized: next visit is in our thoughts."
36660,71157768,24-04-2016,13768892,Sera,"They were really experienced host and I felt like home.<br/>Room was spacious and cozy.<br/>Beautiful garden was another present for me.<br/>Thank you so much!<br/>"
36660,71712590,27-04-2016,19364676,Tina,We absolutely loved staying with Agri & Roger. They make you feel so at home and relaxed. The house and garden are beautiful. It was like meeting old friends. Looking forward to our return stay in May.<br/>Tina & Alan Osborne
36660,71897751,29-04-2016,67230102,Ryan,We had a wonderful stay! We could not have asked for better! Wonderful home and wonderful hosts
36660,72264447,01-05-2016,35310377,Francisca,"Agri y Roger son muy amables, cariñosos y detallistas, dispuestos a ayudar en cualquier momento, hacen que te sientas como en casa. Agri habla español y eso facilita las cosas cuando no te sientes muy seguro con el inglés. La habitación es igualita que en la foto, las vistas al jardín son espectaculares tanto desde la habitación como desde la sala de desayunos. Además de las vistas y la puerta al jardín, la habitación es muy amplia y tiene televisión, toallas, secador, una jarra de agua con vasos y muchos libros y guías para leer. La casa está muy bien acondicionada, limpia y es muy bonita. Los desayunos son completísimos, muy abundantes y variados, no les falta ni un detalle. El barrio donde se encuentra la casa es tranquilo, bien cuidado y muy agradable.    <br/><br/>Sin duda volveríamos a alojarnos aquí en otra visita a Londres y la recomendaremos a todos nuestros amigos y familiares."
36660,72753043,04-05-2016,65771731,Anthony,Friendly and gracious host. Very beautiful house. Water in the room. Beautiful garden. V good experience.
36660,73327317,08-05-2016,29215485,Peter,"Agri&Roger sind wunderbare Gastgeber. Die Zimmer waren sogar noch schöner als ohnehin schon auf dem Portal beschrieben. Sie kümmern sich wirklich um ihre Gäste. In diesem Fall besonders wichtig, da unsere Töchter im Reisezeitraum noch keine 18 waren. Sie haben sich per Mail gemeldet, waren auch für uns Eltern jederzeit ansprechbar, haben die Mädchen liebevoll umsorgt und mit wunderbaren Tipps ausgestattet. Eine sehr gute Wahl und unbedingt empfehlenswert."
36660,74888910,17-05-2016,19364676,Tina,Our 2nd stay with Agri & Roger was just as delightful as the first. Very lovely people to be around. Go out of their way to help you. Would love to visit again one day.
36660,76075555,24-05-2016,50345117,Nicole,"Agri hat uns mit einem sehr guten Kaffee und einer gemütlichen Unterhaltung begrüßt und Heiner erst einmal mit einem Toast mit Erdnussbutter und Honig notversorgt. Die familiäre, aber unaufdringliche Atmosphäre war sehr angenehm und die Unterhaltungen interessant und offenherzig. Wir durften sogar die wunderschönen, leckeren, von der Nichte selbstgemachten Empanadas versuchen. Das alleinstehende, sehenswerte Backsteinhaus aus dem 19. Jahrhundert ist ideal gelegen: in Gehweite von Hampstead Heath, ein paar Schritte zur Northern Line und somit mit sehr guter Anbindung in die City oder sonst wo hin. <br/>Der gepflegte Garten mit den wuseligen Eichhörnchen, Ringeltauben und Elstern macht morgens beim entspannten Frühstück im Wintergarten sehr viel Freude. Wir hatten das Glück auch von unserem Zimmer den Blick auf den Garten zu haben.<br/>Das Zimmer ist gut ausgestattet, gemütlich und sauber. Das Bad hat auch alles, was man braucht, selbst wenn man keine Pflegemittel dabei haben sollte.<br/>Die neuen doppelverglasten Fenster, die wir am letzten Abend noch in unserem Zimmer erleben durften, sind sicherlich eine Verbesserung, weil sie Heizenergie sparen werden. Wir haben in Agris und Rogers Haus eine perfekte Woche in London verbracht. <br/>Agri hat uns netterweise bei unserer Abreise morgens mit unseren inzwischen schwerer gewordenen Koffern noch zur Bahn gefahren und uns so einen etwas beschwerlichen Weg erspart.<br/>Insgesamt war alles super!"
36660,76521309,27-05-2016,19642342,Mina,"My stay in London with Agri & Roger was as pleasant as I expected it having had in mind their description of the room and service they provide. The place is easy to reach, close to the underground station and the very center of London; the room is clean and pleasant; the bed is comfortable; the hosts - relaxed, friendly and ready to help even beyond one’s reasonable expectations."
36660,77924656,04-06-2016,58322534,Martha,"Agri and Roger were wonderful hosts. They were welcoming and very helpful answering our many questions. Our room was comfortable with an amazing view of the beautifully landscaped back yard. East Finchley tube stop was a 5 minute walk which made it convenient to getting in and out of London. We were a bit surprised at how crowded the subway was most of the times we travelled at various times of the day. Once we got the hang of the system, we managed to get around the most congested areas of London. The local pub, The White Lion, was adjacent to the tube and was a welcoming watering hole at the end of our busy days for good food and drink. Using Airbnb is new to us, but a very positive experience due to our helpful, kind hosts. Breakfast was filling with great Columbian coffee. Our only new experience was sharing a bathroom with another couple, but we were told in advance this would happen. It just takes getting used to and everyone tried to be considerate of its use. The amount we saved in accommodations with Agri and Roger far out weighted any inconvenience. We would rebook with no question on future trips to London with Agri and Roger."
36660,79155684,11-06-2016,66149108,Jasmim,This is my first time using Airbnb and Adri&Roger gave me a wonderful experience. This stay in East Finchley will be an unforgettable memory in London.
36660,79644338,13-06-2016,65742783,Rachael,"Agri & Roger were great. They were very welcoming and friendly throughout our entire stay. The house was cosy and clean, and the room lived up to the pictures. It offered a lot of space and access to a beautiful garden. Agri & Roger provided a variety of pastries, cereal, toast, fruit, coffee, and tea for breakfast in a pretty dining room with a great view of the garden. The house was quiet and sharing the bathroom with guests in another room was easy. The bathroom was large, clean, and easily accessible to both rooms. Check out was at 10am, but our flight was not until 9:30pm. Another guest was arriving to take over our room in the afternoon, but Agri & Roger generously offered to hold onto our luggage so we could take advantage of our final day. The neighborhood was beautiful, we wished we would have had more time to explore it. The West Finchley tube station was only a short walk down the street, so we were able to get to wherever we wanted to go easily. I would definitely recommend this room to anyone looking for a quiet and comfortable place to stay with easy access to transportation."
36660,80090862,16-06-2016,70828913,Felix,"It was an amazing place, very beautiful, quiet and a short walk to the tube to get to the city center. Agri and roger were very friendly and helpful and it was a pleasure to stay with them. Overall I can only recommend the Blenheim lodge! "
36660,80310171,17-06-2016,75986143,Eliane,"<br/>Die Unterkunft bei Agri und Roger war sehr schön, der Garten paradiesisch. Die Gastgeber waren sehr freundlich und das Morgenbuffet ausgezeichnet und reichhaltig. Ich habe mich bei ihnen sehr wohl gefühlt und würde diese Unterkunft jederzeit weiterempfehlen. <br/>"
36660,81899086,25-06-2016,34785102,Peter,"Agri and Roger were excellent hosts and nade us very welcome.   The location was close to East Finchley Tube station and our room was on the ground floor, very good for us as we had a lot of luggage.    "
36660,85638357,12-07-2016,45193921,Rachel,"We were very happy with our stay at Agri and Roger's house. The room was cozy and clean with a beautiful view of the garden. They served a continental breakfast each morning and went over and above helping us with directions or calling a car service.  The neighborhood was really friendly, with a lot of great restaurants and grocery stores. We were even able to do laundry! Everything was a short walk from the house which was really convenient.  Be mindful that with this room you do share a bathroom with other guests but that was not a problem for us. "
36660,86545249,16-07-2016,50687738,Sharon,We loved our trip to London and found Roger and Agri to be great hosts! Their lovely English home was a great reprieve from the days of sight seeing in busy London. It was easily accessible from the nearby tube station and a great location in London's north end. We would definitely recommend it.
36660,87278082,19-07-2016,1501679,Jonathan,"A truly lovely place with a clean, bright room, comfortable bed and wonderful view of the garden - in a great location.  Agri and Roger were excellent hosts as well, hospitable and kind, yet unintrusive.  The only downside was having to share a bathroom with other guests.  If the rooms had en-suite facilities, this place would be 5 Star."
36660,88748382,25-07-2016,2977373,Ruth,"Great experience in every way!  Lovely place, perfect location, great hosts.  Couldn't ask for a better home away from home!"
36660,91289048,04-08-2016,64342800,Patricia,"Blenheim Lodge is a nice place to rest while visiting London. Although located in the North, it is beside the Northern Line, from which you can barely go anywhere. We arrived by car and parked in the house, and from that moment on we moved around using the tube.<br/>Inside is a typical English house, warm and inviting (loved the fact that it is all layered with carpets), and Agri and Roger were very kind, especially to our 3-year-old child, who could move around and have fun with the variety of toys they have (in and out in the garden).<br/>The room is big, bright and with direct communication with the garden, wouldn't choose another one. It is just beside the bathroom. And although the kitchen is next to it we did not hear noises while being there.<br/>Buffet breakfast is varied and generous, served between 7.30 and 9.30."
36660,91692309,06-08-2016,45854994,Xiaochen,"We really enjoyed this experience! Everything is wonderful, the transportation is convenient and the hosts are really friendly and great, the room is clean and beautiful, if I go to London next time, I would still choose this accommodation again!!! Thanks a lot for helping us. See you!"
36660,92743382,09-08-2016,64647746,Phil,"We highly recommend this lovely room and welcoming hosts if you are ever visiting London for a few days. Agri and Roger made us feel very welcome from the minute we arrived. The room is large, light and airy and opens directly onto a little patio in the private enclosed garden, where you can sit and read or enjoy a coffee. Our hosts provided us with an amazing  breakfast spread every morning, it was so nice - Thank you very much Agri and Roger :-) . "
36660,94583850,16-08-2016,87763339,Zhou,"Algeria and Roger are very welcoming and friendly,  and the room is clean and beautiful with a really good view of their lovely private garden. Everything is wonderful and I will highly recommend this lovely room:)"
36660,98195941,29-08-2016,30060273,Silke,We had a great stay at Roger and Agri ' s place. The garden was especially beautiful. Breakfast was very good and a great selection of everything. Agri and Roger are wonderful People and i can definitely recommend a stay there.
36660,99816943,06-09-2016,21269644,Lixian,"Agri and Roger's place was absolutely charming, it's close to the underground and has good access to the city. The breakfast was generous and delicious, thanks for making our stay in London wonderful. I'd love to stay here again. "
36660,104276115,25-09-2016,67154650,Bernadette,"This is the second time we've stayed with Roger and Agri and would recommend their place highly.  We stayed in the downstairs garden room this time and loved it.  We had access straight out onto a little patio and the garden beyond.  It was a quiet and private spot.  Roger and Agri are so very friendly, helpful and thoughtful.  When they found out we were celebrating an anniversary, they bought us a bottle of champagne to celebrate.  The location is terrific, so close to the tube station and bus stops.  It's a safe, friendly neighbourhood with a few good cafes and restaurants nearby."
36660,104777064,28-09-2016,23025991,Xiaoyu,"Great great experience at This place! About the location, it seems out of zone 2 but it's really convenient and the underground connect to everywhere in London and most places could be reached in 30 mins.<br/>About the room, very clean and cozy and the breakfast room is just faced the beautiful garden, everything is perfect. Agri&Roger is really nice, friendly and welcoming. highly recommend!"
36660,106290375,05-10-2016,41956259,Yang,"Agri is kind. She gave us lots of information which are so helpful. Roger is friendly and gental. Both of them are very sweet. We all liked to talk with them very much!<br/>The flat was brilliant. Bright windows, clean room, warm bed, good viewing, easy traffic, and HUGE backyard. Beautiful backyard  full of blooming flowers and green soft grass and all kinds of creatures.  Cats, squires, and FOX! Yes fox!! It is so lovely! "
36660,107725349,12-10-2016,76171696,Thyla,"Adoramos a localização e recepção do casal, foram muito gentis, sempre nos ajudando com ótimas dicas. A casa é muito confortável e o café da manhã uma delicia! "
36660,107936696,13-10-2016,5916830,Dale,Agri & Roger were most pleasant hosts and were very helpful in giving advice as to how to get about the area. A very relaxed stay with a lovely garden aspect.
36660,109417019,21-10-2016,74556427,Wietske,"We had a lovely stay. The room was very nice. Agri and Roger were great and friendly hosts. Breakfast was also nice, with a view on a garden where we could see the squirrels jumping around the trees. When you want to visit London, this is a great place to stay!"
36660,109862554,23-10-2016,61613879,Marta,"ottima accoglienza, il quartiere è molto bello e tranquillo"
36660,110447813,26-10-2016,34246695,Ying,"This is a wonderful experience living in Agri&Roger's house. The hosts are really kind and friendly. Everything in the house is as described and even better than which given by the introduction. The suddenly showing up of squirrels in the garden always gave us a surprise in the morning, and made the beginning of our traveling time full of delight and vatality. Besides,the breakfast is obviously England style and definitely yummy. We really enjoy our trip here. If we travel to London again, we will book this room without any hesitation. Thanks a lot."
36660,110767871,28-10-2016,41744125,Celia,"We were greeted by Agri & her sister, shown our beautiful room<br/>& offered a very welcomed cup of tea.<br/>Sitting over looking the glorious garden we were soon chatting about places, families & friends.<br/>Agri & Roger are excellent hosts & their house is wonderful.<br/>Our room was light, spacious & warm with the bathroom next door <br/>with lots of towels & lovely shower.<br/>Impressive  breakfast looking out over the garden, & if staying longer<br/>we would have sat outside on the terrace.<br/>Only 3 minutes walk from the Tube line where there are many bars & cafes we couldn't have chosen a better location.<br/>Ample private parking, we were able to leave our car unused, safe & secure during our stay.<br/>Thank you Agri & Roger.<br/>We will recommend you as hosts to our friends.<br/><br/>"
36660,111995252,03-11-2016,82187542,Lawrence,"It has been a long time since I've stayed at a B&B and so I was apprehensive about my stay at Blenheim Lodge but I needn't have been.<br/>The house is located a 5 minute walk from the East Finchley tube station on the main road. I had occasion on one night to return at 2:00 am and the neighbourhood seemed safe with lots of night buses running. It is about a 15 minute tube ride to central London. <br/><br/>On the day of my arrival I was greeted very warmly by Agri who happened to be baking a delicious Paraguayan dish that she invited me to sample along with a cup of tea both of which I enjoyed in my room. My room was exactly as described. The large windows that look out over the extensive gardens make the room even more spacious than it already is. The room was toasty warm and the bed very comfortable. The bathroom is located just outside the room and is shared with one other guest. In my case I never saw that guest and never had to wait for the bathroom. Everything in the bathroom functioned perfectly. As other reviewers have noted, the continental breakfast that is served between 7:30 and 9:30 is extremely generous. <br/><br/>It bears noting that this is Agri and Roger's home and therefore you cannot expect the total anonymity of a hotel or total separation from the lives of the hosts. I thought that I would miss that anonymity but in the end I appreciated the warm hospitality of my hosts and the glimpse into their very interesting lives. My privacy was respected at all times and at no time did I feel like an 'intruder'.  <br/><br/>On the evening before my departure I informed Agri that I would be leaving before the usual breakfast time of 7:30 and would just make myself a cup of tea. When I went to the breakfast room at 6:45 to make that tea, I found the usual generous breakfast laid out for me. That was typical of the kindness and hospitality extended to me by Agri and Roger during my stay at Blenheim Lodge. Thank you sincerely, Agri and Roger. I look forward to staying with you again on my next visit to London.    "
36660,112862999,08-11-2016,100049670,Katalin,"Lovely atmosphere, clean and warm room and nice neighbourhood. Hosts were very frienldy and helpful, I would absolutly stay here again. "
36660,115588931,25-11-2016,2587682,Julie,This room is lovely.  It has a door out onto a patio which in summer time would be nice to open up and there is a table to sit at and look out over a beautiful garden.  The room is very warm in winter and has a very comfortable bed.  There is easy access to the bathroom directly next to the room.  The house is quiet at night as is the neighbourhood.  The tube station is just a 5 minute walk and there are plenty of shops and places to eat in the high street.  A plentiful breakfast is provided and both Agri and Roger are exceptionally lovely hosts.  I have stayed with them a few times and highly recommend this room and their company.
36660,116171331,28-11-2016,104442841,Yvan,Très bon accueil et délicieux petit-déjeuner. Les propriétaires sont fantastiques !
36660,116602215,02-12-2016,88621415,Nathalie,nous avons passe un tres agreable sejour chez Agri et Roger! ils nous ont reserve un tres bon accueil ;tout etait comme nous l'avions espere . 
36660,120122269,07-12-2016,89102845,Adrianne,"Roger and Agri were the perfect hosts. Their home is charming and very clean. The breakfast each morning was great and Roger and Agri were both so kind and helpful. The home was also exactly what it looked like in pictures, if not better! The garden was also beautiful! Unfortunately it was too cold to enjoy it when we were there but definitely take advantage if you're able to. Overall it was a great stay and I would highly recommend staying with Roger and Agri."
36660,120614454,11-12-2016,101388927,Anne-Marie,"Great location for a trip to London city.<br/>Unique house, typically English.<br/>Nice and friendly couple!  "
36660,121826270,19-12-2016,96437866,Bernadette,Very nice room and very friendly people!
36660,122386572,23-12-2016,77899160,Joy,"It was amazing, great location, great family!"
36660,125127834,04-01-2017,7752,Randy,"When we are in London we always stay with Agri and Roger. They are truly the most hospitable Airbnb hosts we have stayed with. Great location, comfortable room, great value, and great hosts. I highly recommend them. "
36660,125887379,08-01-2017,61737594,Emilie,"Chambre confortable où se reposer après une journée de visite éprouvante, situation pratique, proche du métro mais au calme. Compter 5 minutes de amrche puis 20 minutes de métro pour arriver au centre de Londres. Hôte charmante, petit déjeuner agréable dans la véranda avec vue sur les écureuils du jardin.<br/>Pas de problème pour partager la salle de bain, juste à côté de la chambre.<br/>Déco à l'anglaise !<br/>"
36660,126632215,13-01-2017,88968736,Evangelina,"I absolutely loved Agri and Roger's place. It was so cosy and wonderful! If you get the chance to stay at their place, you are lucky!"
36660,130159180,04-02-2017,82223202,Andy,Very nice room and friendly host. The house area feels safe and close to good transport links.
36660,130902711,09-02-2017,17375500,Thomas,Lovely comfortable room with access to the large garden outside. Short walk to the shops public transport into the city and Agri is really helpful. All round lovely vibe there and would recommend it to anyone
36660,132351455,17-02-2017,98405171,Beatriz,Agri fue una excelente anfitriona! Muy amable y servicial! La casa hermosa y la habitación encantadora todo muy limpio. 
36660,133914726,25-02-2017,35551178,Cuthbert,Agri and Roger are such lovely people. They are very kind and accommodating. Their room was exactly as described. The communication we received from them helped make the whole process so much easier especially considering this was my first trip to London. I am very happy with my stay and would stay again. 
36660,135939390,07-03-2017,101973391,Sabine,"Agri und Roger sind sehr nett und sehr hilfsbereit, ich habe mich in ihrem Haus rundherum wohl gefühlt. Die Lage des Hauses ist für einen Besuch Londons optimal.<br/>Ich würde beim nächsten Mal auf jeden Fall wieder zu Agri und Roger gehen!"
